area,price,title,community,link,time,Latitude,model
449平,70000,交通便利，5室2厅，看房方便，受欢迎好房,御翠园,/zufang/shz3916272.html,2017.04.23上架,"[u'121.571472', u'31.224373']",5室2厅
91平,12000,荣信虹桥世嘉，有钥匙方便看，闹中取静，精致户型,荣信虹桥世嘉,/zufang/shz3915892.html,2017.04.23上架,"[u'121.401835', u'31.180254']",2室1厅
65平,2600,人乐四村，最近看房多，有钥匙房源，交通便利,人乐四村,/zufang/shz3911265.html,2017.04.20上架,"[u'121.229931', u'31.018868']",3室1厅
123平,11500,上海绿城，钥匙房，受欢迎好房，南北通透,上海绿城,/zufang/shz3911258.html,2017.04.20上架,"[u'121.539738', u'31.211494']",2室2厅
36平,4200,高区景观好，近地铁，链家有钥匙，实地看房,临平路16弄,/zufang/shz3911177.html,2017.04.20上架,"[u'121.5056706', u'31.26568272']",1室1厅
68平,8000,东晶国际公寓，1室2厅1卫，多次带看，生活很便利,东晶国际公寓,/zufang/shz3910902.html,2017.04.20上架,"[u'121.537927', u'31.246883']",1室2厅
32平,4000,好房待租，好楼层，看房有钥匙，近地铁,梅园三街坊,/zufang/shz3909812.html,2017.04.19上架,"[u'121.5305678', u'31.23972158']",1室0厅
38平,4200,梅园三街坊，交通便利，链家有钥匙，链家好房,梅园三街坊,/zufang/shz3908686.html,2017.04.19上架,"[u'121.5305678', u'31.23972158']",1室1厅
169平,18000,钥匙房，交通方便，好房好心情，3室2厅,永新花苑,/zufang/shz3900990.html,2017.04.15上架,"[u'121.449225', u'31.199543']",3室2厅
30平,6300,宁波小区，受欢迎好房，有钥匙房源，小户型,宁波小区,/zufang/shz3893863.html,2017.04.11上架,"[u'121.4910984', u'31.24560522']",1室1厅
154平,22000,陆家嘴中央公寓，南北户型，受欢迎好房，钥匙在店,陆家嘴中央公寓,/zufang/shz3892434.html,2017.04.10上架,"[u'121.547503', u'31.220429']",3室2厅
96平,9000,钥匙房，视野很好，附近有地铁，两室户,桃林小区,/zufang/shz3890734.html,2017.04.09上架,"[u'121.552138', u'31.237232']",2室1厅
33平,3800,安顺路231弄，好楼层，链家有钥匙，1室1厅,安顺路231弄,/zufang/shz3889656.html,2017.04.09上架,"[u'121.4231687', u'31.20698824']",1室1厅
145平,11500,东方汇景苑，南北通，生活很便利，看房客户多,东方汇景苑,/zufang/shz3883032.html,2017.04.06上架,"[u'121.531484', u'31.209985']",3室2厅
46平,6200,武夷路519弄，看房客户多，链家房源，空气清新,武夷路519弄,/zufang/shz3882717.html,2017.04.06上架,"[u'121.4262868', u'31.22000929']",2室0厅
183平,11500,附近有地铁，实地看房，钥匙房，真实在租,锦秋花园（别墅）,/zufang/shz3874928.html,2017.04.01上架,"[u'121.396035', u'31.330332']",3室2厅
32平,4000,生活很便利，链家好房，1室1厅，有钥匙,欧九小区,/zufang/shz3874288.html,2017.04.01上架,"[u'121.4931484', u'31.28009019']",1室1厅
40平,4700,裕德路66弄，有爱有家，生活很便利，闹中取静,裕德路66弄,/zufang/shz3868267.html,2017.03.29上架,"[u'121.441662', u'31.190807']",2室0厅
90平,6500,一品漫城，交通便利，链家好房，2室2厅2卫,一品漫城（一期）（公寓）,/zufang/shz3866685.html,2017.03.28上架,"[u'121.501431', u'31.123422']",2室2厅
35平,3800,控江二村，实地看房，如您所见，采光棒,控江二村,/zufang/shz3862917.html,2017.03.26上架,"[u'121.53295', u'31.285964']",1室0厅
70平,3400,有钥匙，看房客户多，视野开阔，真实在租,宝祁雅苑（北区）,/zufang/shz3861455.html,2017.03.25上架,"[u'121.378845', u'31.32639']",2室1厅
95平,12000,大唐盛世花园，实地看房，看房有钥匙，一链倾城,大唐盛世花园,/zufang/shz3855882.html,2017.03.23上架,"[u'121.566444', u'31.213217']",2室2厅
128平,11000,陆家嘴中央公寓，受欢迎好房，链家好房，2室2厅2卫,陆家嘴中央公寓,/zufang/shz3852688.html,2017.03.21上架,"[u'121.547503', u'31.220429']",2室2厅
61平,4500,精致户型，看房客户多，好房待租，钥匙在链家,康乐小区（徐汇）,/zufang/shz3844663.html,2017.03.17上架,"[u'121.428481', u'31.165005']",2室1厅
79平,7800,长丰公寓，有爱有家，2室2厅，空气清新,长丰公寓,/zufang/shz3844418.html,2017.03.17上架,"[u'121.443245', u'31.238542']",2室2厅
62平,12000,马当小区，真实在租，近地铁，温馨之家,马当小区,/zufang/shz3840879.html,2017.03.16上架,"[u'121.482302', u'31.219313']",1室2厅
75平,11000,采光棒，如您所见，多次带看，一室小户型,古北嘉年华庭,/zufang/shz3838666.html,2017.03.15上架,"[u'121.414621', u'31.199624']",1室1厅
71平,2100,鹤沙航城汇诚佳苑，钥匙房，高区景观房，两室户,鹤沙航城汇诚佳苑,/zufang/shz3826802.html,2017.03.09上架,"[u'121.6090743', u'31.08329756']",2室1厅
146平,12500,看房有钥匙，3室2厅2卫，最近看房多，近地铁,东方汇景苑,/zufang/shz3825194.html,2017.03.08上架,"[u'121.531484', u'31.209985']",3室2厅
31平,4000,政修路21号，多次带看，交通便利，一链倾城,政修路21号,/zufang/shz3820938.html,2017.03.07上架,"[u'121.5159928', u'31.30019505']",1室1厅
119平,15800,路易凯旋宫，简约二室，看房客户多，近地铁,路易凯旋宫,/zufang/shz3819853.html,2017.03.06上架,"[u'121.425213', u'31.220997']",2室2厅
46平,4800,生活很便利，小户型，光线充足，有钥匙,高荣小区,/zufang/shz3809025.html,2017.03.02上架,"[u'121.438672', u'31.233619']",1室0厅
25平,4600,好房好心情，温馨之家，人气房源，出行方便,大同小区（黄浦）,/zufang/shz3807020.html,2017.03.01上架,"[u'121.479162', u'31.211735']",1室1厅
82平,8800,中福花苑，实地看房，适合自住，生活很便利,中福花苑,/zufang/shz3803394.html,2017.02.27上架,"[u'121.505573', u'31.216381']",2室2厅
115平,12300,虹德苑，交通便利，3房出租，有钥匙,虹德苑,/zufang/shz3799308.html,2017.02.26上架,"[u'121.419593', u'31.225724']",3室2厅
147平,2800,西上海名邸，精致户型，看房客户多，一链倾城,西上海名邸,/zufang/shz3785838.html,2017.02.20上架,"[u'121.175161', u'31.29221']",2室2厅
64平,6300,光线充足，钥匙在店，交通便利，适合自住,塘东小区,/zufang/shz3769937.html,2017.02.14上架,"[u'121.532922', u'31.218117']",2室1厅
68平,4800,有爱有家，看房有钥匙，生活很便利，受欢迎好房,新梅花苑,/zufang/shz3766744.html,2017.02.12上架,"[u'121.393771', u'31.131081']",2室1厅
109平,15000,链家房源，高区景观好，南北户型，人气房源,老西门新苑,/zufang/shz3749506.html,2017.02.06上架,"[u'121.489579', u'31.221871']",2室2厅
48平,4500,双阳路111弄，简约二室，有钥匙，高区阳光房,双阳路111弄,/zufang/shz3747111.html,2017.02.05上架,"[u'121.5440821', u'31.27937049']",2室0厅
48平,5000,光线充足，好房好心情，温馨之家，交通便利,橡胶小区,/zufang/shz3745618.html,2017.02.05上架,"[u'121.451661', u'31.202938']",1室1厅
98平,11500,瑞金尊邸，2室2厅，受欢迎好房，看房有钥匙,瑞金尊邸,/zufang/shz3729919.html,2017.01.17上架,"[u'121.47557', u'31.202138']",2室2厅
144平,18000,永业公寓，3室2厅2卫，交通便利，一链倾城,永业公寓,/zufang/shz3706954.html,2017.01.05上架,"[u'121.484826', u'31.21442']",3室2厅
108平,8200,玉兰花苑，有钥匙方便看，适合自住，地铁沿线,玉兰花苑,/zufang/shz3701949.html,2017.01.02上架,"[u'121.441486', u'31.191995']",2室2厅
101平,7500,南北通透，有钥匙房源，地铁沿线，好房待租,锦绣苑,/zufang/shz3689491.html,2016.12.27上架,"[u'121.54843', u'31.211396']",2室2厅
29平,3900,钥匙在链家，出行方便，1室0厅1卫，人气房源,塘桥小区,/zufang/shz3620161.html,2016.12.02上架,"[u'121.5280138', u'31.21645882']",1室0厅
224平,20000,浦东世纪花园，链家房源，在租四房，交通方便,浦东世纪花园（公寓）,/zufang/shz3600196.html,2016.11.25上架,"[u'121.562603', u'31.216895']",4室2厅
59平,5600,低区出入方便，钥匙在店，2室1厅1卫，多次带看,新世纪花苑（二期）（浦东）,/zufang/shz1946578.html,2016.06.01上架,"[u'121.489736', u'31.179875']",2室1厅
53平,2600,凤庆小区，地铁沿线，适合自住，钥匙在链家,凤庆小区,/zufang/shz4149200.html,2017.08.10上架,"[u'121.4086935', u'31.0194971']",2室1厅
69平,8500,豫景公寓，钥匙房，1室1厅1卫，视野开阔,豫景公寓,/zufang/shz4139303.html,2017.08.05上架,"[u'121.498426', u'31.213186']",1室1厅
81平,6100,明珠苑，精致户型，交通便利，上门实勘,明珠苑（浦东）,/zufang/shz4070051.html,2017.07.02上架,"[u'121.564327', u'31.246548']",2室2厅
29平,3800,浦东南路3649弄，真实在租，一室小户型，附近有地铁,浦东南路3649弄,/zufang/shz4012909.html,2017.06.05上架,"[u'121.5126297', u'31.19496958']",1室1厅
57平,4500,杨高南路2877弄，享受好房，地铁沿线，南北直通,杨高南路2877弄,/zufang/shz4012043.html,2017.06.07上架,"[u'121.5259915', u'31.18160393']",2室1厅
98平,7000,华升公寓，看房有钥匙，人气房源，2室2厅1卫,华升公寓,/zufang/shz4151454.html,2017.08.11上架,"[u'121.526231', u'31.280472']",2室2厅
96平,7500,链家好房，上门实勘，人气房源，2室2厅,凤城花园,/zufang/shz4151032.html,2017.08.11上架,"[u'121.5273744', u'31.2857545']",2室2厅
24平,4200,人气房源，有钥匙，链家房源，温馨之家,蓝朝部落,/zufang/shz4150769.html,2017.08.11上架,"[u'121.43583', u'31.234041']",1室1厅
48平,5690,龙山新村，高清大图，好房待租，实地看房,龙山新村,/zufang/shz4150573.html,2017.08.11上架,"[u'121.452424', u'31.189236']",2室0厅
37平,4200,人气房源，附近有地铁，看房有钥匙，真实在租,日晖二村,/zufang/shz4150452.html,2017.08.11上架,"[u'121.472448', u'31.19983']",1室1厅
143平,12000,城市丽园，人气房源，南北直通，链家有钥匙,城市丽园,/zufang/shz4150176.html,2017.08.11上架,"[u'121.5361517', u'31.28858705']",3室2厅
30平,4600,好房待租，钥匙在店，附近有地铁，实地看房,武夷路219弄,/zufang/shz4149801.html,2017.08.11上架,"[u'121.4329753', u'31.2198765']",1室0厅
33平,4000,如您所见，生活很便利，高清照片，人气房源,友谊小区,/zufang/shz4149474.html,2017.08.10上架,"[u'121.416314', u'31.218658']",1室0厅
101平,8000,近地铁，有钥匙房源，视野开阔，如您所见,南方城,/zufang/shz4149222.html,2017.08.10上架,"[u'121.405931', u'31.139512']",2室2厅
59平,3600,保利西子湾，一室小户型，链家有钥匙，生活很便利,保利西子湾,/zufang/shz4148968.html,2017.08.10上架,"[u'121.241032', u'31.066142']",1室1厅
51平,4300,九英里，高清大图，1室2厅1卫，钥匙在链家,九英里,/zufang/shz4148739.html,2017.08.10上架,"[u'121.4386571', u'31.3371981']",1室2厅
55平,6800,实地看房，链家房源，钥匙房，生活很便利,金谷园,/zufang/shz4148673.html,2017.08.10上架,"[u'121.443191', u'31.182933']",1室1厅
75平,6490,威宁大楼，2室1厅1卫，有钥匙，光线充足,威宁大楼,/zufang/shz4148463.html,2017.08.10上架,"[u'121.390806', u'31.212585']",2室1厅
53平,7000,竹园新村，钥匙房，交通方便，好楼层,竹园新村（浦东）,/zufang/shz4147793.html,2017.08.10上架,"[u'121.537868', u'31.233427']",2室1厅
92平,3900,有钥匙房源，有爱有家，2室2厅1卫，实地看房,枫泽苑,/zufang/shz4147778.html,2017.08.10上架,"[u'121.427461', u'31.036985']",2室2厅
56平,3200,地杰国际城，人气房源，放心好房，交通便利,地杰国际城（D街坊）,/zufang/shz4147579.html,2017.08.10上架,"[u'121.581511', u'31.167047']",1室1厅
82平,6000,齐二小区，人气房源，钥匙在链家，真实在租,齐二小区,/zufang/shz4147288.html,2017.08.09上架,"[u'121.518685', u'31.189068']",2室1厅
121平,12000,爱乐大厦，实地看房，链家好房，出行方便,爱乐大厦,/zufang/shz4147094.html,2017.08.09上架,"[u'121.4527813', u'31.1944823']",3室2厅
74平,4000,水岸金桥苑，两室户，人气房源，生活很便利,水岸金桥苑,/zufang/shz4146941.html,2017.08.09上架,"[u'121.3211521', u'31.25187842']",2室2厅
89平,6500,钥匙在链家，人气房源，两室户，出行方便,毕加索小镇（二期）（公寓）,/zufang/shz4146889.html,2017.08.09上架,"[u'121.654179', u'31.218884']",2室2厅
51平,4000,三门路510弄，钥匙在链家，有爱有家，小户型,三门路510弄,/zufang/shz4146815.html,2017.08.09上架,"[u'121.497212', u'31.316753']",1室2厅
66平,5500,放心好房，低区出入方便，交通方便，有钥匙房源,静安新城（十区）,/zufang/shz4146752.html,2017.08.09上架,"[u'121.385805', u'31.166891']",2室1厅
33平,3600,曹杨六村，实地看房，有钥匙房源，真实在租,曹杨六村（兰溪园）,/zufang/shz4146129.html,2017.08.09上架,"[u'121.420666', u'31.24468']",1室1厅
57平,4300,市光三村，实地看房，钥匙在店，近地铁,市光三村,/zufang/shz4146127.html,2017.08.09上架,"[u'121.545871', u'31.324487']",2室1厅
74平,6800,茅台花苑，出行方便，实地看房，钥匙在店,茅台花苑,/zufang/shz4146103.html,2017.08.09上架,"[u'121.399023', u'31.216035']",2室1厅
73平,5000,交通便利，2室1厅，有钥匙，好房待租,杉林新月（环林东路879弄）,/zufang/shz4146062.html,2017.08.09上架,"[u'121.5362147', u'31.14670919']",2室1厅
71平,8500,新江大楼，如您所见，人气房源，上门实拍,新江大楼,/zufang/shz4145582.html,2017.08.08上架,"[u'121.4600643', u'31.23929054']",2室1厅
48平,5200,普陀二村，近地铁，有钥匙房源，人气房源,普陀二村,/zufang/shz4145459.html,2017.08.08上架,"[u'121.4243729', u'31.24190803']",2室1厅
32平,4200,实地看房，小户型，真实在租，链家有钥匙,微山二村,/zufang/shz4145436.html,2017.08.08上架,"[u'121.5219318', u'31.21429556']",1室0厅
61平,9300,温馨一室，交通便利，光线棒，好房待租,耀江花园,/zufang/shz4145388.html,2017.08.08上架,"[u'121.499241', u'31.20454']",1室2厅
26平,5600,久安小区，高区景观好，一链倾城，高清大图,久安小区,/zufang/shz4145250.html,2017.08.08上架,"[u'121.4532186', u'31.20673938']",1室0厅
88平,8500,张江汤臣豪园，实地看房，闹中取静，附近有地铁,张江汤臣豪园（三期）,/zufang/shz4145196.html,2017.08.08上架,"[u'121.604429', u'31.205076']",3室1厅
45平,5800,温馨一室，钥匙在店，近地铁，有爱有家,中漕小区,/zufang/shz4145066.html,2017.08.08上架,"[u'121.441673', u'31.190061']",1室1厅
45平,3000,富特三村，光线非常好，出行方便，1室1厅,富特三村,/zufang/shz4144993.html,2017.08.08上架,"[u'121.595495', u'31.340002']",1室1厅
124平,14000,新家坡园景苑，钥匙房，出行方便，3房出租,新家坡园景苑,/zufang/shz4144731.html,2017.08.08上架,"[u'121.488226', u'31.215466']",3室2厅
80平,5000,有钥匙房源，低楼层，人气房源，有爱有家,御桥花园,/zufang/shz4144687.html,2017.08.08上架,"[u'121.578581', u'31.162249']",3室2厅
55平,7500,河风丽景，钥匙在店，采光好，一室小户型,河风丽景,/zufang/shz4144684.html,2017.08.08上架,"[u'121.385691', u'31.222778']",1室1厅
90平,7200,钥匙在链家，视野开阔，一链倾城，出行方便,中兴财富国际公寓,/zufang/shz4144671.html,2017.08.08上架,"[u'121.469758', u'31.259604']",2室1厅
148平,14000,人气房源，附近有地铁，好房好心情，房型正气,淮海世纪花苑,/zufang/shz4144669.html,2017.08.08上架,"[u'121.432786', u'31.205685']",4室2厅
38平,3500,附近有地铁，1室1厅1卫，有钥匙房源，空气清新,合阳小区,/zufang/shz4144596.html,2017.08.08上架,"[u'121.4453532', u'31.26948595']",1室1厅
42平,3300,金杨新村三街坊，人气房源，好房待租，高区阳光房,金杨新村三街坊,/zufang/shz4144592.html,2017.08.08上架,"[u'121.5845', u'31.256621']",1室1厅
40平,5800,低楼层，上门实勘，生活很便利，温馨一室,西凌新邨,/zufang/shz4144319.html,2017.08.08上架,"[u'121.492813', u'31.210359']",1室1厅
58平,4000,人气房源，有钥匙，小户型，地铁沿线,杨浦欣园,/zufang/shz4144249.html,2017.08.08上架,"[u'121.545327', u'31.306527']",1室1厅
46平,5200,新领地，实地看房，空气清新，有爱有家,新领地,/zufang/shz4144074.html,2017.08.07上架,"[u'121.556841', u'31.209192']",1室1厅
